"William Albert Ackman > Pershing Square Tontine Holdings, Ltd. > Relationship TreeRelationship Types: Board/Professional/Personal Relationships with Priors",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Ackman, William Albert",,,,,,,,,,,,,,
"Pershing Square Tontine Holdings, Ltd.",,,,,,,,,,,,,,
The Howard Hughes Corporation (NYSE:HHC),,,,,,,,,,,,,,
"Other Relationships: 3 Inside Board, 10 Outside Board, 88 Professional",,,,,,,,,,,,,,
,"Weinreb, David R.",,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"Gitajn, Arthur  - Ceridian HCM Holding Inc.: Executive VP & CFO",,,,,,,,,,,,,
,Chief Financial Officer,,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"Malley, Ted P. - CommerceScout: Chief Technology Officer",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Sayre, Liza",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Kuhnau, David B.",,,,,,,,,,,,,
,Treasurer,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Rodewald, Brett - United Way of Williamson County: Campaign Chair and Director",,,,,,,,,,,,,
,Unit President,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Keller, Linda J. Hall - Amedisys, Inc.: Former Independent Director",,,,,,,,,,,,,
,President (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Eickhoff, John R. - Norstan, Inc.: Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Macfarlane, Gregory J. - Casper Sleep Inc.: Former CFO & COO",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Martin, Lois M. - M. A. Mortenson Company, Inc.: Chief Financial Officer",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Neve, Douglas C. - ALLETE, Inc.: Independent Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Flees, Ralph T. - Comdata Network, Inc.: Chief Financial Officer and Executive Vice President",,,,,,,,,,,,,
,Chief Accounting Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Gross, Loren D.",,,,,,,,,,,,,
,Chief Accounting Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Strobel, Randy W. - Analysts International Corp.: Former Chief Financial Officer and Senior Vice President",,,,,,,,,,,,,
,Chief Accounting Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Cliburn, Perry H.",,,,,,,,,,,,,
,Chief Technology Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Nelson, Gary M.",,,,,,,,,,,,,
,Chief Administrative Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Manson, Craig G.",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"McPheeters, Bruce B. - Comdata Network, Inc.: Chief Legal Officer, Executive Vice President and Secretary",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Sheridan, Michael W. - Legalbill.com LLC: President",,,,,,,,,,,,,
,Chief Legal Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Hardee, James E. - Sales OverDrive LP: Member of Advisory Board",,,,,,,,,,,,,
,Head of Marketing (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Hanna, Nancy Louise - New Directions, Inc.: Director",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Hughes, Shirley J.",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Stacey, Jennifer ",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Tarapore, Kairus K. - Xylem Inc.: Senior VP & Chief Human Resources Officer",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Bart, Albert J.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Burns, James  - Ceridian Canada Ltd.: Former President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Dunivan, Larry  - ThinkHR Corporation: Former Chief Executive Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Harris, Jon  - LifeWorks Corporation Ltd.: President and Chief Operations Officer",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Hawes, Greg ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Holcombe, Tony G. - Valutec Card Solutions, Inc.: Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Hunter, John ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Krow, Gary A. - Cadec Global, Inc.: Former Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Meyer, Zachary J. - Lifeworks Services Inc.: Director",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Mottola, Vincent ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Paige, Karan ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Rodriguez, Steven W. - ShiftWise, Inc.: President",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 6 Professional,,,,,,,,,,,,,
,"Sawers, Doug  - SD Worx UK Limited: Managing Director of UK & Ireland",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Severson, Robert K.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Shea, Michael F. - Stream Global Services, Inc.: Former Executive Vice President of Operations Support and Marketing",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Stein, Sharon A.",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Thew, Bruce J. - Safeguard World International Ltd.: Chairman",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Munson-Regala, Manny - LeafLine Labs LLC: Former Chief Executive Officer",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Regan, Brian",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Rolen, Ralph  - Stored Value Solutions, Inc.: Former Executive Vice President and General Manager of Ceridian",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Saba, Jayson ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Stoddart, Pete",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Walsh, Paul Steven - TPG Capital, L.P.: Advisor",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"McTavish, George Larry - Source Medical Solutions, Inc.: Chairman",,,,,,,,,,,,,
,Other Professional (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
"GiftCertificates.com, Inc.",,,,,,,,,,,,,,
"Other Relationships: 2 Inside Board, 12 Outside Board, 31 Professional",,,,,,,,,,,,,,
,"Klein, Harvey S.",,,,,,,,,,,,,
,Chairman of the Board,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Nielsen, Douglas S. - Hayneedle, Inc.: Co-Founder and Chairman",,,,,,,,,,,,,
,Unit President,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Ahern, Michael E.",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Berk, Howard  - The Trump Group: Managing Director",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Berkowitz, David P. - RiverPark Capital Management, LLC: Co-Chief Investment Officer",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Billerbeck, Charles J. - Printcafe Software, Inc.: Member of the Board of Directors",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Churchill, Winston J. - SCP Partners: Managing General Partner",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Marcus, Richard C. - Fashionmall.com, Inc.: Consultant and Director",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Morrison, Paul T. - Aerlig Capital, LLC: Managing Director",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Offner, Gary D.",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Rosenzweig, Lance E. - StarTek, Inc.: Former President, Global CEO & Director",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Stone, Robert Romaine Daly - W. R. Berkley Corporation: Executive Vice President",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Yablunsky, Robert G. - SCP Partners: Venture Partner",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Lee, Jonas P. - PhotoKharma, Inc.: Chief Executive Officer",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Buer, Richard",,,,,,,,,,,,,
,Chief Executive Officer,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"O'Toole, Sean ",,,,,,,,,,,,,
,President,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Beck, Robert S.",,,,,,,,,,,,,
,Chief Technology Officer,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ossa, Cristian A. - Live Audience Business Solutions: Chief Technology Officer",,,,,,,,,,,,,
,Chief Information Officer,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Brooks, Julie A.",,,,,,,,,,,,,
,Chief Legal Officer,,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Kam, Steve ",,,,,,,,,,,,,
,Head of Corporate Communications,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Harden, Leland B.",,,,,,,,,,,,,
,Head of Corporate Development,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Bardon, Maxwell",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Berman, Louis S.",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Ganz, Thorsten ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hasebroock, Mark D. - Hayneedle, Inc.: Co-Founder and Vice Chairman",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Mahloch, Julie  - Xuba, LLC: Co-Founder, Chief Executive Officer and Director",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Nemer, Mike ",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Wildsmith, Dennis",,,,,,,,,,,,,
,Senior Key Executive,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Barefield, Timothy Lee - Gotham International Advisors L.L.C.: COO & CCO",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 9 Professional,,,,,,,,,,,,,
,"Byal, Jeffrey S.",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Krow, Gary A. - Cadec Global, Inc.: Former Director",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"O'Brien, Ian - Four51, Inc.: Chief Solutions Officer",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Fletcher, Douglas P. - Flow International Corporation: Former Chief Financial Officer, Principal Accounting Officer and Vice...",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Stephenson, Michael D. - Augusta Columbia Capital Group LLC: Former Managing Director",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Ceccarelli, Bertina - Wildlife Conservation Society: Executive Vice President of Global Resources",,,,,,,,,,,,,
,Head of Marketing (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Oshima, Marc - Just Greens, LLC: Co-Founder and Chief Marketing Officer",,,,,,,,,,,,,
,Head of Marketing (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Ambrose, Jill - CourseSmart, LLC: Chief Marketing Officer",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Andrews, Mike - PayScale, Inc.: Former Senior Vice President of Sales",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Brundage, Jim",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Carlson, Jon - Blue Frog Mobile, Inc.: Former Chief Technical Officer",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Geppert, Adrianne",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Hubert, Paul ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Nelson, Alison Norton - David Sutherland Incorporated: Executive Vice President of Business Development for Sutherland Furniture",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Smith, Rory ",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"York, Greg",,,,,,,,,,,,,
,Other Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
Winthrop Realty Liquidating Trust,,,,,,,,,,,,,,
"Other Relationships: 7 Inside Board, 23 Outside Board, 14 Professional",,,,,,,,,,,,,,
,"Ashner, Michael L. - Winthrop Management L.P.: Chairman and Chief Executive Officer",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Braverman, Peter  - Nantucket Island Associates LP: EVP - Three Winthrop Properties Inc. - GP & Director of Three Winthrop...",,,,,,,,,,,,,
,Vice Chairman (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Tiffany, Carolyn B. - Concord Debt Holdings LLC: President",,,,,,,,,,,,,
,President (Prior),,,,,,,,,,,,,
,Other Relationships: 19 Professional,,,,,,,,,,,,,
,"Koenig, Neil H. - Southwest Shopping Centers Co. II LLC: Principal Exec. Officer, Interim CFO & Mngr of First Union Real Estate...",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Mixson, Brenda J. - Island Capital Group LLC: Managing Director of Real Estate Investment and Managing Director of...",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Altobello, Daniel J. - DiamondRock Hospitality Company: Former Independent Director",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Berkowitz, Bruce Robert - Fairholme Capital Management, L.L.C.: Founder, Chief Investment Officer, Portfolio Manager & Director",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Blasberg, Arthur ",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Embry, Talton R. - Magten Asset Management Corp.: Chief Investment Officer and Chairman",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Goldberg, Howard A. - VerifyMe, Inc.: Lead Independent Director",,,,,,,,,,,,,
,Chairman of Corporate Governance Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"McWilliams, Thomas F. - Court Square Capital Management, L.P.: Managing Partner",,,,,,,,,,,,,
,Chairman of Conflicts/Related Transactions Committee (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Seidler, Lee J. - FineMark Holdings, Inc.: Director",,,,,,,,,,,,,
,Chairman of Audit Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Zalkind, Steven  - Resource Investments Limited, LLC: Principal, Chairman, and Chief Executive Officer",,,,,,,,,,,,,
,Chairman of Compensation Committee (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Berkowitz, David P. - RiverPark Capital Management, LLC: Co-Chief Investment Officer",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Citrin, Jeffrey B. - Square Mile Capital Management LLC: Founder, Vice Chairman & Senior Advisor",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 5 Professional,,,,,,,,,,,,,
,"Conway, William E.",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Dee, John J. - Pillarstone Capital REIT: Senior VP, CFO, Secretary & Trustee",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Garchik, Stephen J. - MCSS Development: Managing Partner",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Gifford, Russell R. - Applied Industrial Technologies, Inc.: Former Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Klafter, David S. - Gotham Partners Management Co., LLC: Former In-House Counsel and Principal",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Levin, Paul F.",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Mandis, Steven G. - Kalamata Capital LLC: Chairman",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Queler, Arthur N.",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Rudolph, Scott - Met-Rx USA, Inc.: Chairman",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Scher, Bradley Eric - Aretec Group, Inc.: CEO & Director",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Scully, William A. - Asia Pacific Land: Managing Director for U.S. Investments",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Shuchman, Daniel ",,,,,,,,,,,,,
,Investment Professional (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Snider, Steven S. - Wilmer Cutler Pickering Hale and Dorr LLP: Senior Partner",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Tighe, Mary Ann - CBRE Group, Inc.: Chief Executive Officer of New York Tri-State Region",,,,,,,,,,,,,
,Member of the Board of Directors (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Williams, James A.",,,,,,,,,,,,,
,Investment Professional (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Edelman, Steven M. - Carnegie Management & Development Corporation: Chief Operating Officer",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Friedman, Daniel Paul - Radiant Partners, LLC: Managing Partner",,,,,,,,,,,,,
,Chief Executive Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Garilli, John Andrew - New York REIT Liquidating LLC: CEO, President, CFO, Treasurer & Secretary",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Staples, Thomas C. - Nantucket Island Associates LP: Chief Financial Officer of Three Winthrop Properties Inc. - General Partner",,,,,,,,,,,,,
,Chief Financial Officer (Prior),,,,,,,,,,,,,
,Other Relationships: 12 Professional,,,,,,,,,,,,,
,"Alba, John ",,,,,,,,,,,,,
,Chief Investment Officer (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Bergman, Beverly ",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 3 Professional,,,,,,,,,,,,,
,"Carrington, Stephanie  - ICR, LLC: Senior Vice President",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 4 Professional,,,,,,,,,,,,,
,"Gibson, Jeanne ",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Kmiecik, Thomas T. - Forest City Realty Trust, Inc.: Assistant Treasurer",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Souders, Rosalie ",,,,,,,,,,,,,
,Head of Investor Relations (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Lewarchick, Laura ",,,,,,,,,,,,,
,Head of Human Resources (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Cramer, John ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Schonberger, David - Radiant Partners, LLC: Founding Member, Managing Partner and Principal ",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Zahner, Anne N. - Radiant Partners, LLC: Partner Emeritus",,,,,,,,,,,,,
,Senior Key Executive (Prior),,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
Imperial Parking Corporation,,,,,,,,,,,,,,
"Other Relationships: 3 Inside Board, 9 Outside Board, 20 Professional",,,,,,,,,,,,,,
,"Slipsager, Henrik C. - ABM Janitorial Services - Southwest, Inc.: Former Chief Executive Officer of ABM, President of ABM and Director of ABM",,,,,,,,,,,,,
,Chairman of the Board,,,,,,,,,,,,,
,Other Relationships: 2 Professional,,,,,,,,,,,,,
,"Stafford, Ty ",,,,,,,,,,,,,
,Chief Executive Officer,,,,,,,,,,,,,
,Other Relationships: 1 Professional,,,,,,,,,,,,,
,"Embry, Talton R. - Magten Asset Management Corp.: Chief Investment Officer and Chairman",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Lasky, Armand E.",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Stewart, Beth A.",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Woods, David J.",,,,,,,,,,,,,
,Member of the Board of Directors,,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Stuelpe, Walter - Gates Group Capital Partners: Founder and Chairman",,,,,,,,,,,,,
,Chairman of the Board (Prior),,,,,,,,,,,,,
,0 Other Relationships,,,,,,,,,,,,,
,"Anderson, Herbert W.",,,,,,,,,,,,,
